spawn bash -c cat .run-ssh | ssh root@10.10.11.131 'bash -s' 
root@10.10.11.131's password: 
PING 2.10.0.2 (2.10.0.2) 56(84) bytes of data.
64 bytes from 2.10.0.2: icmp_seq=4446 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=4447 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=4448 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=4449 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=4450 ttl=61 time=0.427 ms
64 bytes from 2.10.0.2: icmp_seq=4451 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4452 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4453 ttl=61 time=0.450 ms
64 bytes from 2.10.0.2: icmp_seq=4454 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=4455 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4456 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=4457 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=4458 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=4459 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=4460 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=4461 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=4462 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4463 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=4464 ttl=61 time=0.444 ms
64 bytes from 2.10.0.2: icmp_seq=4465 ttl=61 time=0.452 ms
64 bytes from 2.10.0.2: icmp_seq=4466 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4467 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4468 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4469 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=4470 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4471 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=4472 ttl=61 time=0.450 ms
64 bytes from 2.10.0.2: icmp_seq=4473 ttl=61 time=0.439 ms
64 bytes from 2.10.0.2: icmp_seq=4474 ttl=61 time=0.427 ms
64 bytes from 2.10.0.2: icmp_seq=4475 ttl=61 time=0.443 ms
64 bytes from 2.10.0.2: icmp_seq=4476 ttl=61 time=0.442 ms
64 bytes from 2.10.0.2: icmp_seq=4477 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=4478 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=4479 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=4480 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4481 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4482 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=4483 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4484 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4485 ttl=61 time=0.445 ms
64 bytes from 2.10.0.2: icmp_seq=4486 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=4487 ttl=61 time=0.451 ms
64 bytes from 2.10.0.2: icmp_seq=4488 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4489 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=4490 ttl=61 time=0.450 ms
64 bytes from 2.10.0.2: icmp_seq=4491 ttl=61 time=0.450 ms
64 bytes from 2.10.0.2: icmp_seq=4492 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4493 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=4494 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=4495 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4496 ttl=61 time=0.451 ms
64 bytes from 2.10.0.2: icmp_seq=4497 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=4498 ttl=61 time=0.457 ms
64 bytes from 2.10.0.2: icmp_seq=4499 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4500 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=4501 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=4502 ttl=61 time=0.451 ms
64 bytes from 2.10.0.2: icmp_seq=4503 ttl=61 time=0.445 ms
64 bytes from 2.10.0.2: icmp_seq=4504 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4505 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=4506 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=4507 ttl=61 time=0.450 ms
64 bytes from 2.10.0.2: icmp_seq=4508 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=4509 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=4510 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4511 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=4512 ttl=61 time=0.451 ms
64 bytes from 2.10.0.2: icmp_seq=4513 ttl=61 time=0.450 ms
64 bytes from 2.10.0.2: icmp_seq=4514 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4515 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=4516 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=4517 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4518 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=4519 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=4520 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=4521 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=4522 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=4523 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=4524 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4525 ttl=61 time=0.423 ms
64 bytes from 2.10.0.2: icmp_seq=4526 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=4527 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=4528 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4529 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=4530 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4531 ttl=61 time=0.425 ms
64 bytes from 2.10.0.2: icmp_seq=4532 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4533 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4534 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=4535 ttl=61 time=0.425 ms
64 bytes from 2.10.0.2: icmp_seq=4536 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=4537 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=4538 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4539 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4540 ttl=61 time=0.450 ms
64 bytes from 2.10.0.2: icmp_seq=4541 ttl=61 time=0.442 ms
64 bytes from 2.10.0.2: icmp_seq=4542 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=4543 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=4544 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=4545 ttl=61 time=0.455 ms
64 bytes from 2.10.0.2: icmp_seq=4546 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=4547 ttl=61 time=0.450 ms
64 bytes from 2.10.0.2: icmp_seq=4548 ttl=61 time=0.450 ms
64 bytes from 2.10.0.2: icmp_seq=4549 ttl=61 time=0.426 ms
64 bytes from 2.10.0.2: icmp_seq=4550 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=4551 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4552 ttl=61 time=0.444 ms
64 bytes from 2.10.0.2: icmp_seq=4553 ttl=61 time=0.456 ms
64 bytes from 2.10.0.2: icmp_seq=4554 ttl=61 time=0.425 ms
64 bytes from 2.10.0.2: icmp_seq=4555 ttl=61 time=0.443 ms
64 bytes from 2.10.0.2: icmp_seq=4556 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4557 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=4558 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=4559 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4560 ttl=61 time=0.451 ms
64 bytes from 2.10.0.2: icmp_seq=4561 ttl=61 time=0.425 ms
64 bytes from 2.10.0.2: icmp_seq=4562 ttl=61 time=0.444 ms
64 bytes from 2.10.0.2: icmp_seq=4563 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4564 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=4565 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=4566 ttl=61 time=0.445 ms
64 bytes from 2.10.0.2: icmp_seq=4567 ttl=61 time=0.436 ms
64 bytes from 2.10.0.2: icmp_seq=4568 ttl=61 time=0.454 ms
64 bytes from 2.10.0.2: icmp_seq=4569 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=4570 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=4571 ttl=61 time=0.443 ms
64 bytes from 2.10.0.2: icmp_seq=4572 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=4573 ttl=61 time=0.450 ms
64 bytes from 2.10.0.2: icmp_seq=4574 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4575 ttl=61 time=0.456 ms
64 bytes from 2.10.0.2: icmp_seq=4576 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=4577 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4578 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=4579 ttl=61 time=0.445 ms
64 bytes from 2.10.0.2: icmp_seq=4580 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=4581 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=4582 ttl=61 time=0.456 ms
64 bytes from 2.10.0.2: icmp_seq=4583 ttl=61 time=0.425 ms
64 bytes from 2.10.0.2: icmp_seq=4584 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=4585 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=4586 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4587 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=4588 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4589 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4590 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=4591 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=4592 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=4593 ttl=61 time=0.451 ms
64 bytes from 2.10.0.2: icmp_seq=4594 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4595 ttl=61 time=0.433 ms
64 bytes from 2.10.0.2: icmp_seq=4596 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4597 ttl=61 time=0.428 ms
64 bytes from 2.10.0.2: icmp_seq=4598 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=4599 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=4600 ttl=61 time=0.442 ms
64 bytes from 2.10.0.2: icmp_seq=4601 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=4602 ttl=61 time=0.426 ms
64 bytes from 2.10.0.2: icmp_seq=4603 ttl=61 time=0.441 ms
64 bytes from 2.10.0.2: icmp_seq=4604 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=4605 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=4606 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4607 ttl=61 time=0.468 ms
64 bytes from 2.10.0.2: icmp_seq=4608 ttl=61 time=0.450 ms
64 bytes from 2.10.0.2: icmp_seq=4609 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=4610 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=4611 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=4612 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4613 ttl=61 time=0.450 ms
64 bytes from 2.10.0.2: icmp_seq=4614 ttl=61 time=0.451 ms
64 bytes from 2.10.0.2: icmp_seq=4615 ttl=61 time=0.450 ms
64 bytes from 2.10.0.2: icmp_seq=4616 ttl=61 time=0.450 ms
64 bytes from 2.10.0.2: icmp_seq=4617 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=4618 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=4619 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=4620 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=4621 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=4622 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4623 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=4624 ttl=61 time=0.452 ms
64 bytes from 2.10.0.2: icmp_seq=4625 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=4626 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=4627 ttl=61 time=0.450 ms
64 bytes from 2.10.0.2: icmp_seq=4628 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4629 ttl=61 time=0.451 ms
64 bytes from 2.10.0.2: icmp_seq=4630 ttl=61 time=0.441 ms
64 bytes from 2.10.0.2: icmp_seq=4631 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=4632 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=4633 ttl=61 time=0.451 ms
64 bytes from 2.10.0.2: icmp_seq=4634 ttl=61 time=0.445 ms
64 bytes from 2.10.0.2: icmp_seq=4635 ttl=61 time=0.453 ms
64 bytes from 2.10.0.2: icmp_seq=4636 ttl=61 time=0.457 ms
64 bytes from 2.10.0.2: icmp_seq=4637 ttl=61 time=0.454 ms
64 bytes from 2.10.0.2: icmp_seq=4638 ttl=61 time=0.458 ms
64 bytes from 2.10.0.2: icmp_seq=4639 ttl=61 time=0.451 ms
64 bytes from 2.10.0.2: icmp_seq=4640 ttl=61 time=0.454 ms
64 bytes from 2.10.0.2: icmp_seq=4641 ttl=61 time=0.442 ms
64 bytes from 2.10.0.2: icmp_seq=4642 ttl=61 time=0.441 ms
64 bytes from 2.10.0.2: icmp_seq=4643 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=4644 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=4645 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=4646 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=4647 ttl=61 time=0.450 ms
64 bytes from 2.10.0.2: icmp_seq=4648 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=4649 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=4650 ttl=61 time=0.426 ms
64 bytes from 2.10.0.2: icmp_seq=4651 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4652 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=4653 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=4654 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4655 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=4656 ttl=61 time=0.451 ms
64 bytes from 2.10.0.2: icmp_seq=4657 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=4658 ttl=61 time=0.441 ms
64 bytes from 2.10.0.2: icmp_seq=4659 ttl=61 time=0.428 ms
64 bytes from 2.10.0.2: icmp_seq=4660 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=4661 ttl=61 time=0.456 ms
64 bytes from 2.10.0.2: icmp_seq=4662 ttl=61 time=0.454 ms
64 bytes from 2.10.0.2: icmp_seq=4663 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=4664 ttl=61 time=0.455 ms
64 bytes from 2.10.0.2: icmp_seq=4665 ttl=61 time=0.457 ms
64 bytes from 2.10.0.2: icmp_seq=4666 ttl=61 time=0.459 ms
64 bytes from 2.10.0.2: icmp_seq=4667 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=4668 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=4669 ttl=61 time=0.443 ms
64 bytes from 2.10.0.2: icmp_seq=4670 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=4671 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4672 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=4673 ttl=61 time=0.450 ms
64 bytes from 2.10.0.2: icmp_seq=4674 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=4675 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4676 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=4677 ttl=61 time=0.460 ms
64 bytes from 2.10.0.2: icmp_seq=4678 ttl=61 time=0.436 ms
64 bytes from 2.10.0.2: icmp_seq=4679 ttl=61 time=0.455 ms
64 bytes from 2.10.0.2: icmp_seq=4680 ttl=61 time=0.451 ms
64 bytes from 2.10.0.2: icmp_seq=4681 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=4682 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=4683 ttl=61 time=0.454 ms
64 bytes from 2.10.0.2: icmp_seq=4684 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=4685 ttl=61 time=0.455 ms
64 bytes from 2.10.0.2: icmp_seq=4686 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=4687 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4688 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=4689 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4690 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4691 ttl=61 time=0.451 ms
64 bytes from 2.10.0.2: icmp_seq=4692 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4693 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4694 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=4695 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=4696 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4697 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=4698 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=4699 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=4700 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4701 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=4702 ttl=61 time=0.443 ms
64 bytes from 2.10.0.2: icmp_seq=4703 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=4704 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=4705 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=4706 ttl=61 time=0.451 ms
64 bytes from 2.10.0.2: icmp_seq=4707 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=4708 ttl=61 time=0.450 ms
64 bytes from 2.10.0.2: icmp_seq=4709 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=4710 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=4711 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=4712 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4713 ttl=61 time=0.450 ms
64 bytes from 2.10.0.2: icmp_seq=4714 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=4715 ttl=61 time=0.440 ms
64 bytes from 2.10.0.2: icmp_seq=4716 ttl=61 time=0.452 ms
64 bytes from 2.10.0.2: icmp_seq=4717 ttl=61 time=0.425 ms
64 bytes from 2.10.0.2: icmp_seq=4718 ttl=61 time=0.450 ms
64 bytes from 2.10.0.2: icmp_seq=4719 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4720 ttl=61 time=0.445 ms
64 bytes from 2.10.0.2: icmp_seq=4721 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4722 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=4723 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=4724 ttl=61 time=0.455 ms
64 bytes from 2.10.0.2: icmp_seq=4725 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=4726 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=4727 ttl=61 time=0.450 ms
64 bytes from 2.10.0.2: icmp_seq=4728 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=4729 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=4730 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=4731 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4732 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=4733 ttl=61 time=0.451 ms
64 bytes from 2.10.0.2: icmp_seq=4734 ttl=61 time=0.451 ms
64 bytes from 2.10.0.2: icmp_seq=4735 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4736 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=4737 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=4738 ttl=61 time=0.450 ms
64 bytes from 2.10.0.2: icmp_seq=4739 ttl=61 time=0.440 ms
64 bytes from 2.10.0.2: icmp_seq=4740 ttl=61 time=0.425 ms
64 bytes from 2.10.0.2: icmp_seq=4741 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4742 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4743 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4744 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4745 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4746 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4747 ttl=61 time=0.455 ms
64 bytes from 2.10.0.2: icmp_seq=4748 ttl=61 time=0.458 ms
64 bytes from 2.10.0.2: icmp_seq=4749 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=4750 ttl=61 time=0.439 ms
64 bytes from 2.10.0.2: icmp_seq=4751 ttl=61 time=0.453 ms
64 bytes from 2.10.0.2: icmp_seq=4752 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4753 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=4754 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4755 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4756 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4757 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4758 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=4759 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=4760 ttl=61 time=0.457 ms
64 bytes from 2.10.0.2: icmp_seq=4761 ttl=61 time=0.443 ms
64 bytes from 2.10.0.2: icmp_seq=4762 ttl=61 time=0.436 ms
64 bytes from 2.10.0.2: icmp_seq=4763 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4764 ttl=61 time=0.439 ms
64 bytes from 2.10.0.2: icmp_seq=4765 ttl=61 time=0.444 ms
64 bytes from 2.10.0.2: icmp_seq=4766 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4767 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=4768 ttl=61 time=0.452 ms
64 bytes from 2.10.0.2: icmp_seq=4769 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4770 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=4771 ttl=61 time=0.443 ms
64 bytes from 2.10.0.2: icmp_seq=4772 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=4773 ttl=61 time=0.443 ms
64 bytes from 2.10.0.2: icmp_seq=4774 ttl=61 time=0.447 ms
64 bytes from 2.10.0.2: icmp_seq=4775 ttl=61 time=0.457 ms
64 bytes from 2.10.0.2: icmp_seq=4776 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=4777 ttl=61 time=0.426 ms
64 bytes from 2.10.0.2: icmp_seq=4778 ttl=61 time=0.460 ms
64 bytes from 2.10.0.2: icmp_seq=4779 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=4780 ttl=61 time=0.437 ms
64 bytes from 2.10.0.2: icmp_seq=4781 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=4782 ttl=61 time=0.439 ms
64 bytes from 2.10.0.2: icmp_seq=4783 ttl=61 time=0.441 ms
64 bytes from 2.10.0.2: icmp_seq=4784 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=4785 ttl=61 time=0.452 ms
64 bytes from 2.10.0.2: icmp_seq=4786 ttl=61 time=0.446 ms
64 bytes from 2.10.0.2: icmp_seq=4787 ttl=61 time=0.449 ms
64 bytes from 2.10.0.2: icmp_seq=4788 ttl=61 time=0.427 ms
64 bytes from 2.10.0.2: icmp_seq=4789 ttl=61 time=0.443 ms
64 bytes from 2.10.0.2: icmp_seq=4790 ttl=61 time=0.448 ms
64 bytes from 2.10.0.2: icmp_seq=4791 ttl=61 time=0.439 ms
64 bytes from 2.10.0.2: icmp_seq=4792 ttl=61 time=0.449 ms
